user_id,group,event,revenue
user_A_77658880,A,user_reached_payment_screen,0
user_B_75635573,B,user_started_onboarding,0
user_B_75635573,B,user_reached_payment_screen,0
user_B_75635573,B,user_subscribed_quarterly,500
user_A_27092612,A,user_started_onboarding,0
user_B_76263194,B,user_started_onboarding,0
user_B_76263194,B,user_reached_payment_screen,0
user_A_11416097,A,user_started_onboarding,0
user_A_11416097,A,user_reached_payment_screen,0
user_B_73730208,B,user_started_onboarding,0
user_B_73730208,B,user_reached_payment_screen,0
user_B_73730208,B,user_subscribed_quarterly,500
user_A_45684599,A,user_started_onboarding,0
user_A_45684599,A,user_reached_payment_screen,0
user_B_78833548,B,user_started_onboarding,0
user_A_9626563,A,user_started_onboarding,0
user_A_9626563,A,user_reached_payment_screen,0
user_A_9626563,A,user_subscribed_monthly,300
user_B_92461006,B,user_started_onboarding,0
user_B_92461006,B,user_reached_payment_screen,0
user_A_31039580,A,user_started_onboarding,0
user_A_31039580,A,user_reached_payment_screen,0
user_A_31039580,A,user_subscribed_monthly,300
user_B_7590892,B,user_started_onboarding,0
user_B_7590892,B,user_reached_payment_screen,0
user_B_7590892,B,user_subscribed_quarterly,500
user_A_6526851,A,user_started_onboarding,0
user_A_6526851,A,user_reached_payment_screen,0
user_B_71596526,B,user_started_onboarding,0
user_B_71596526,B,user_reached_payment_screen,0
user_B_71596526,B,user_subscribed_quarterly,500
user_A_2315195,A,user_started_onboarding,0
user_B_5412331,B,user_started_onboarding,0
user_B_5412331,B,user_reached_payment_screen,0
user_B_5412331,B,user_subscribed_quarterly,500
user_A_39817122,A,user_started_onboarding,0
user_B_2853161,B,user_started_onboarding,0
user_B_2853161,B,user_reached_payment_screen,0
user_A_21525731,A,user_started_onboarding,0
user_A_21525731,A,user_reached_payment_screen,0
user_A_21525731,A,user_subscribed_monthly,300
user_B_51888141,B,user_started_onboarding,0
user_B_51888141,B,user_reached_payment_screen,0
user_B_51888141,B,user_subscribed_quarterly,500
user_A_17582085,A,user_started_onboarding,0
user_A_17582085,A,user_reached_payment_screen,0
user_B_2502307,B,user_started_onboarding,0
user_B_2502307,B,user_reached_payment_screen,0
user_B_2502307,B,user_subscribed_quarterly,500
user_A_9069741,A,user_started_onboarding,0
user_A_9069741,A,user_reached_payment_screen,0
user_A_9069741,A,user_started_trial,0
user_A_9069741,A,trial_converted_to_annual,1200
user_B_6552373,B,user_started_onboarding,0
user_B_6552373,B,user_reached_payment_screen,0
user_B_6552373,B,user_subscribed_quarterly,500
user_A_91838455,A,user_started_onboarding,0
user_A_91838455,A,user_reached_payment_screen,0
user_B_27800145,B,user_started_onboarding,0
user_B_27800145,B,user_reached_payment_screen,0
user_B_27800145,B,user_subscribed_quarterly,500
user_A_20933477,A,user_started_onboarding,0
user_A_20933477,A,user_reached_payment_screen,0
user_B_84436665,B,user_started_onboarding,0
user_B_84436665,B,user_reached_payment_screen,0
user_B_84436665,B,user_subscribed_quarterly,500
user_A_69557201,A,user_started_onboarding,0
user_A_69557201,A,user_reached_payment_screen,0
user_A_69557201,A,user_started_trial,0
user_A_69557201,A,trial_converted_to_annual,1200
user_B_43862777,B,user_started_onboarding,0
user_A_57494051,A,user_started_onboarding,0
user_A_57494051,A,user_reached_payment_screen,0
user_A_57494051,A,user_subscribed_monthly,300
user_B_68293438,B,user_started_onboarding,0
user_B_68293438,B,user_reached_payment_screen,0
user_A_91281343,A,user_started_onboarding,0
user_A_91281343,A,user_reached_payment_screen,0
user_B_75260551,B,user_started_onboarding,0
user_B_75260551,B,user_reached_payment_screen,0
user_A_77247910,A,user_started_onboarding,0
user_A_77247910,A,user_reached_payment_screen,0
user_A_77247910,A,user_subscribed_monthly,300
user_B_93217704,B,user_started_onboarding,0
user_B_93217704,B,user_reached_payment_screen,0
user_A_93788893,A,user_started_onboarding,0
user_A_93788893,A,user_reached_payment_screen,0
user_B_71762315,B,user_started_onboarding,0
user_B_71762315,B,user_reached_payment_screen,0
user_A_58759456,A,user_started_onboarding,0
user_A_58759456,A,user_reached_payment_screen,0
user_A_58759456,A,user_subscribed_quarterly,500
user_B_57773936,B,user_started_onboarding,0
user_B_57773936,B,user_reached_payment_screen,0
user_B_57773936,B,user_subscribed_monthly,300
user_A_88105346,A,user_started_onboarding,0
user_A_88105346,A,user_reached_payment_screen,0
user_B_40115294,B,user_started_onboarding,0
user_B_40115294,B,user_reached_payment_screen,0
user_A_3898632,A,user_started_onboarding,0
user_A_3898632,A,user_reached_payment_screen,0
user_B_28171046,B,user_started_onboarding,0
user_B_28171046,B,user_reached_payment_screen,0
user_A_10557939,A,user_started_onboarding,0
user_B_61951533,B,user_started_onboarding,0
user_B_61951533,B,user_reached_payment_screen,0
user_B_61951533,B,user_subscribed_monthly,300
user_A_67213677,A,user_started_onboarding,0
user_A_67213677,A,user_reached_payment_screen,0
user_B_21322170,B,user_started_onboarding,0
user_B_21322170,B,user_reached_payment_screen,0
user_A_13141032,A,user_started_onboarding,0
user_A_13141032,A,user_reached_payment_screen,0
user_A_13141032,A,user_subscribed_monthly,300
user_B_49818769,B,user_started_onboarding,0
user_B_49818769,B,user_reached_payment_screen,0
user_B_49818769,B,user_subscribed_quarterly,500
user_A_83660357,A,user_started_onboarding,0
user_A_83660357,A,user_reached_payment_screen,0
user_B_45742287,B,user_started_onboarding,0
user_B_45742287,B,user_reached_payment_screen,0
user_B_45742287,B,user_subscribed_quarterly,500
user_A_81267809,A,user_started_onboarding,0
user_A_81267809,A,user_reached_payment_screen,0
user_A_81267809,A,user_subscribed_quarterly,500
user_B_19297121,B,user_started_onboarding,0
user_B_19297121,B,user_reached_payment_screen,0
user_B_19297121,B,user_subscribed_quarterly,500
user_A_22095228,A,user_started_onboarding,0
user_B_41491625,B,user_started_onboarding,0
user_B_41491625,B,user_reached_payment_screen,0
user_B_41491625,B,user_subscribed_monthly,300
user_A_46827482,A,user_started_onboarding,0
user_A_46827482,A,user_reached_payment_screen,0
user_A_46827482,A,user_subscribed_monthly,300
user_B_29287946,B,user_started_onboarding,0
user_B_29287946,B,user_reached_payment_screen,0
user_A_44871225,A,user_started_onboarding,0
user_A_44871225,A,user_reached_payment_screen,0
user_A_44871225,A,user_subscribed_monthly,300
user_B_34138712,B,user_started_onboarding,0
user_B_34138712,B,user_reached_payment_screen,0
user_A_30614069,A,user_started_onboarding,0
user_B_7413041,B,user_started_onboarding,0
user_B_7413041,B,user_reached_payment_screen,0
user_B_7413041,B,user_subscribed_monthly,300
user_A_84307122,A,user_started_onboarding,0
user_A_84307122,A,user_reached_payment_screen,0
user_A_84307122,A,user_started_trial,0
user_A_84307122,A,trial_converted_to_annual,1200
user_B_76049263,B,user_started_onboarding,0
user_B_76049263,B,user_reached_payment_screen,0
user_A_33002935,A,user_started_onboarding,0
user_A_33002935,A,user_reached_payment_screen,0
user_B_20065464,B,user_started_onboarding,0
user_B_20065464,B,user_reached_payment_screen,0
user_B_20065464,B,user_subscribed_quarterly,500
user_A_23470071,A,user_started_onboarding,0
user_A_23470071,A,user_reached_payment_screen,0
user_B_18916972,B,user_started_onboarding,0
user_B_18916972,B,user_reached_payment_screen,0
user_A_57855012,A,user_started_onboarding,0
user_B_89259887,B,user_started_onboarding,0
user_B_89259887,B,user_reached_payment_screen,0
user_A_16129480,A,user_started_onboarding,0
user_A_16129480,A,user_reached_payment_screen,0
user_A_16129480,A,user_started_trial,0
user_A_16129480,A,trial_converted_to_annual,1200
user_B_54627327,B,user_started_onboarding,0
user_B_54627327,B,user_reached_payment_screen,0
user_A_24550898,A,user_started_onboarding,0
user_A_24550898,A,user_reached_payment_screen,0
user_A_24550898,A,user_subscribed_monthly,300
user_B_63355059,B,user_started_onboarding,0
user_B_63355059,B,user_reached_payment_screen,0
user_A_22797291,A,user_started_onboarding,0
user_A_22797291,A,user_reached_payment_screen,0
user_B_29587399,B,user_started_onboarding,0
user_B_29587399,B,user_reached_payment_screen,0
user_B_29587399,B,user_subscribed_quarterly,500
user_A_83560696,A,user_started_onboarding,0
user_A_83560696,A,user_reached_payment_screen,0
user_B_78326741,B,user_started_onboarding,0
user_B_78326741,B,user_reached_payment_screen,0
user_B_78326741,B,user_subscribed_monthly,300
user_A_82458186,A,user_started_onboarding,0
user_B_85831397,B,user_started_onboarding,0
user_B_85831397,B,user_reached_payment_screen,0
user_B_85831397,B,user_subscribed_monthly,300
user_A_98083854,A,user_started_onboarding,0
user_A_98083854,A,user_reached_payment_screen,0
user_A_98083854,A,user_subscribed_monthly,300
user_B_96222273,B,user_started_onboarding,0
user_B_96222273,B,user_reached_payment_screen,0
user_B_96222273,B,user_subscribed_quarterly,500
user_A_60806803,A,user_started_onboarding,0
user_A_60806803,A,user_reached_payment_screen,0
user_A_60806803,A,user_subscribed_quarterly,500
user_B_36885151,B,user_started_onboarding,0
user_A_57950116,A,user_started_onboarding,0
user_A_57950116,A,user_reached_payment_screen,0
user_A_57950116,A,user_subscribed_monthly,300
user_B_71013799,B,user_started_onboarding,0
user_A_80744357,A,user_started_onboarding,0
user_A_80744357,A,user_reached_payment_screen,0
user_A_80744357,A,user_started_trial,0
user_A_80744357,A,trial_converted_to_annual,1200
user_B_96443169,B,user_started_onboarding,0
user_A_90597560,A,user_started_onboarding,0
user_A_90597560,A,user_reached_payment_screen,0
user_B_21954992,B,user_started_onboarding,0
user_B_21954992,B,user_reached_payment_screen,0
user_B_21954992,B,user_subscribed_monthly,300
user_A_71819890,A,user_started_onboarding,0
user_A_71819890,A,user_reached_payment_screen,0
user_A_71819890,A,user_subscribed_monthly,300
user_B_3059443,B,user_started_onboarding,0
user_B_3059443,B,user_reached_payment_screen,0
user_A_72668174,A,user_started_onboarding,0
user_A_72668174,A,user_reached_payment_screen,0
user_B_48351983,B,user_started_onboarding,0
user_B_48351983,B,user_reached_payment_screen,0
user_A_79281323,A,user_started_onboarding,0
user_B_91682821,B,user_started_onboarding,0
user_B_91682821,B,user_reached_payment_screen,0
user_B_91682821,B,user_started_trial,0
user_B_91682821,B,trial_converted_to_annual,1200
user_A_75117765,A,user_started_onboarding,0
user_A_75117765,A,user_reached_payment_screen,0
user_B_42180747,B,user_started_onboarding,0
user_B_42180747,B,user_reached_payment_screen,0
user_A_61977948,A,user_started_onboarding,0
user_A_61977948,A,user_reached_payment_screen,0
user_B_96278855,B,user_started_onboarding,0
user_B_96278855,B,user_reached_payment_screen,0
user_A_13557627,A,user_started_onboarding,0
user_A_13557627,A,user_reached_payment_screen,0
user_A_13557627,A,user_started_trial,0
user_B_64655539,B,user_started_onboarding,0
user_B_64655539,B,user_reached_payment_screen,0
user_B_64655539,B,user_subscribed_monthly,300
user_A_48660499,A,user_started_onboarding,0
user_A_48660499,A,user_reached_payment_screen,0
user_A_48660499,A,user_started_trial,0
user_A_48660499,A,trial_converted_to_annual,1200
user_B_62942070,B,user_started_onboarding,0
user_B_62942070,B,user_reached_payment_screen,0
user_B_62942070,B,user_subscribed_monthly,300
user_A_45759882,A,user_started_onboarding,0
user_B_37280457,B,user_started_onboarding,0
user_B_37280457,B,user_reached_payment_screen,0
user_B_37280457,B,user_subscribed_monthly,300
user_A_80764988,A,user_started_onboarding,0
user_B_60240707,B,user_started_onboarding,0
user_B_60240707,B,user_reached_payment_screen,0
user_B_60240707,B,user_subscribed_quarterly,500
user_A_37828583,A,user_started_onboarding,0
user_A_37828583,A,user_reached_payment_screen,0
user_B_56418326,B,user_started_onboarding,0
user_B_56418326,B,user_reached_payment_screen,0
user_A_8238042,A,user_started_onboarding,0
user_A_8238042,A,user_reached_payment_screen,0
user_B_43904916,B,user_started_onboarding,0
user_B_43904916,B,user_reached_payment_screen,0
user_B_43904916,B,user_subscribed_monthly,300
user_A_20277338,A,user_started_onboarding,0
user_A_20277338,A,user_reached_payment_screen,0
user_A_20277338,A,user_started_trial,0
user_A_20277338,A,trial_converted_to_annual,1200
user_B_89085240,B,user_started_onboarding,0
user_B_89085240,B,user_reached_payment_screen,0
user_B_89085240,B,user_subscribed_quarterly,500
user_A_79675215,A,user_started_onboarding,0
user_A_79675215,A,user_reached_payment_screen,0
user_A_79675215,A,user_started_trial,0
user_A_79675215,A,trial_converted_to_annual,1200
user_B_57967388,B,user_started_onboarding,0
user_B_57967388,B,user_reached_payment_screen,0
user_B_57967388,B,user_subscribed_quarterly,500
user_A_23032597,A,user_started_onboarding,0
user_A_23032597,A,user_reached_payment_screen,0
user_A_23032597,A,user_started_trial,0
user_A_23032597,A,trial_converted_to_annual,1200
user_B_21532896,B,user_started_onboarding,0
user_A_22989026,A,user_started_onboarding,0
user_A_22989026,A,user_reached_payment_screen,0
user_A_22989026,A,user_subscribed_quarterly,500
user_B_84687916,B,user_started_onboarding,0
user_B_84687916,B,user_reached_payment_screen,0
user_B_84687916,B,user_subscribed_monthly,300
user_A_57930556,A,user_started_onboarding,0
user_B_34473862,B,user_started_onboarding,0
user_B_34473862,B,user_reached_payment_screen,0
user_B_34473862,B,user_subscribed_quarterly,500
user_A_52515411,A,user_started_onboarding,0
user_A_52515411,A,user_reached_payment_screen,0
user_B_92131491,B,user_started_onboarding,0
user_B_92131491,B,user_reached_payment_screen,0
user_A_38171817,A,user_started_onboarding,0
user_A_38171817,A,user_reached_payment_screen,0
user_B_69980158,B,user_started_onboarding,0
user_B_69980158,B,user_reached_payment_screen,0
user_A_8902918,A,user_started_onboarding,0
user_A_8902918,A,user_reached_payment_screen,0
user_B_24824864,B,user_started_onboarding,0
user_A_20939237,A,user_started_onboarding,0
user_A_20939237,A,user_reached_payment_screen,0
user_B_37528335,B,user_started_onboarding,0
user_B_37528335,B,user_reached_payment_screen,0
user_B_37528335,B,user_subscribed_quarterly,500
user_A_69294545,A,user_started_onboarding,0
user_A_69294545,A,user_reached_payment_screen,0
user_A_69294545,A,user_subscribed_monthly,300
user_B_47270580,B,user_started_onboarding,0
user_A_86699436,A,user_started_onboarding,0
user_A_86699436,A,user_reached_payment_screen,0
user_A_86699436,A,user_subscribed_monthly,300
user_B_79242456,B,user_started_onboarding,0
user_B_79242456,B,user_reached_payment_screen,0
user_A_7992712,A,user_started_onboarding,0
user_A_7992712,A,user_reached_payment_screen,0
user_B_36693458,B,user_started_onboarding,0
user_B_36693458,B,user_reached_payment_screen,0
user_A_8928576,A,user_started_onboarding,0
user_A_8928576,A,user_reached_payment_screen,0
user_A_8928576,A,user_started_trial,0
user_B_81333477,B,user_started_onboarding,0
user_A_95751205,A,user_started_onboarding,0
user_B_33467128,B,user_started_onboarding,0
user_B_33467128,B,user_reached_payment_screen,0
user_B_33467128,B,user_subscribed_monthly,300
user_A_6829629,A,user_started_onboarding,0
user_A_6829629,A,user_reached_payment_screen,0
user_B_17761166,B,user_started_onboarding,0
user_B_17761166,B,user_reached_payment_screen,0
user_B_17761166,B,user_started_trial,0
user_A_84673428,A,user_started_onboarding,0
user_A_84673428,A,user_reached_payment_screen,0
user_A_84673428,A,user_subscribed_quarterly,500
user_B_47795250,B,user_started_onboarding,0
user_A_72895923,A,user_started_onboarding,0
user_A_72895923,A,user_reached_payment_screen,0
user_A_72895923,A,user_subscribed_monthly,300
user_B_84856004,B,user_started_onboarding,0
user_B_84856004,B,user_reached_payment_screen,0
user_A_246628,A,user_started_onboarding,0
user_A_246628,A,user_reached_payment_screen,0
user_A_246628,A,user_subscribed_quarterly,500
user_B_8793401,B,user_started_onboarding,0
user_B_8793401,B,user_reached_payment_screen,0
user_A_79957498,A,user_started_onboarding,0
user_A_79957498,A,user_reached_payment_screen,0
user_A_79957498,A,user_subscribed_monthly,300
user_B_64480259,B,user_started_onboarding,0
user_B_64480259,B,user_reached_payment_screen,0
user_B_64480259,B,user_subscribed_quarterly,500
user_A_54181360,A,user_started_onboarding,0
user_A_54181360,A,user_reached_payment_screen,0
user_A_54181360,A,user_subscribed_quarterly,500
user_B_32457075,B,user_started_onboarding,0
user_B_32457075,B,user_reached_payment_screen,0
user_A_81541923,A,user_started_onboarding,0
user_A_81541923,A,user_reached_payment_screen,0
user_B_68240009,B,user_started_onboarding,0
user_B_68240009,B,user_reached_payment_screen,0
user_B_68240009,B,user_subscribed_quarterly,500
user_A_51054292,A,user_started_onboarding,0
user_A_51054292,A,user_reached_payment_screen,0
user_B_286419,B,user_started_onboarding,0
user_B_286419,B,user_reached_payment_screen,0
user_A_51511283,A,user_started_onboarding,0
user_A_51511283,A,user_reached_payment_screen,0
user_A_51511283,A,user_started_trial,0
user_A_51511283,A,trial_converted_to_annual,1200
user_B_71369912,B,user_started_onboarding,0
user_B_71369912,B,user_reached_payment_screen,0
user_A_24912804,A,user_started_onboarding,0
user_A_24912804,A,user_reached_payment_screen,0
user_B_49110590,B,user_started_onboarding,0
user_B_49110590,B,user_reached_payment_screen,0
user_A_49606267,A,user_started_onboarding,0
user_B_23899315,B,user_started_onboarding,0
user_B_23899315,B,user_reached_payment_screen,0
user_B_23899315,B,user_subscribed_quarterly,500
user_A_39416070,A,user_started_onboarding,0
user_A_39416070,A,user_reached_payment_screen,0
user_B_15810505,B,user_started_onboarding,0
user_B_15810505,B,user_reached_payment_screen,0
user_B_15810505,B,user_subscribed_quarterly,500
user_A_8809844,A,user_started_onboarding,0
user_A_8809844,A,user_reached_payment_screen,0
user_B_38759531,B,user_started_onboarding,0
user_B_38759531,B,user_reached_payment_screen,0
user_B_38759531,B,user_subscribed_monthly,300
user_A_11920995,A,user_started_onboarding,0
user_A_11920995,A,user_reached_payment_screen,0
user_A_11920995,A,user_started_trial,0
user_A_11920995,A,trial_converted_to_annual,1200
user_B_12795457,B,user_started_onboarding,0
user_A_52391988,A,user_started_onboarding,0
user_A_52391988,A,user_reached_payment_screen,0
user_A_52391988,A,user_subscribed_monthly,300
user_B_49233711,B,user_started_onboarding,0
user_B_49233711,B,user_reached_payment_screen,0
user_B_49233711,B,user_subscribed_quarterly,500
user_A_90692510,A,user_started_onboarding,0
user_A_90692510,A,user_reached_payment_screen,0
user_B_873590,B,user_started_onboarding,0
user_B_873590,B,user_reached_payment_screen,0
user_A_5226029,A,user_started_onboarding,0
user_A_5226029,A,user_reached_payment_screen,0
user_B_28306060,B,user_started_onboarding,0
user_B_28306060,B,user_reached_payment_screen,0
user_A_95451734,A,user_started_onboarding,0
user_A_95451734,A,user_reached_payment_screen,0
user_B_27039858,B,user_started_onboarding,0
user_B_27039858,B,user_reached_payment_screen,0
user_B_27039858,B,user_subscribed_monthly,300
user_A_5375936,A,user_started_onboarding,0
user_A_5375936,A,user_reached_payment_screen,0
user_B_79472217,B,user_started_onboarding,0
user_B_79472217,B,user_reached_payment_screen,0
user_A_99657061,A,user_started_onboarding,0
user_A_99657061,A,user_reached_payment_screen,0
user_B_13990073,B,user_started_onboarding,0
user_B_13990073,B,user_reached_payment_screen,0
user_B_13990073,B,user_subscribed_quarterly,500
user_A_53318170,A,user_started_onboarding,0
user_A_53318170,A,user_reached_payment_screen,0
user_A_53318170,A,user_subscribed_monthly,300
user_B_89112294,B,user_started_onboarding,0
user_B_89112294,B,user_reached_payment_screen,0
user_B_89112294,B,user_started_trial,0
user_B_89112294,B,trial_converted_to_annual,1200
user_A_9107402,A,user_started_onboarding,0
user_A_9107402,A,user_reached_payment_screen,0
user_A_9107402,A,user_subscribed_monthly,300
user_B_41526044,B,user_started_onboarding,0
user_B_41526044,B,user_reached_payment_screen,0
user_A_25020058,A,user_started_onboarding,0
user_B_50598184,B,user_started_onboarding,0
user_B_50598184,B,user_reached_payment_screen,0
user_B_50598184,B,user_subscribed_quarterly,500
user_A_14128854,A,user_started_onboarding,0
user_A_14128854,A,user_reached_payment_screen,0
user_A_14128854,A,user_subscribed_monthly,300
user_B_28389237,B,user_started_onboarding,0
user_B_28389237,B,user_reached_payment_screen,0
user_A_69929725,A,user_started_onboarding,0
user_A_69929725,A,user_reached_payment_screen,0
user_A_69929725,A,user_subscribed_monthly,300
user_B_74072411,B,user_started_onboarding,0
user_B_74072411,B,user_reached_payment_screen,0
user_A_44258549,A,user_started_onboarding,0
user_A_44258549,A,user_reached_payment_screen,0
user_B_98820117,B,user_started_onboarding,0
user_B_98820117,B,user_reached_payment_screen,0
user_A_78912729,A,user_started_onboarding,0
user_A_78912729,A,user_reached_payment_screen,0
user_A_78912729,A,user_subscribed_monthly,300
user_B_3885722,B,user_started_onboarding,0
user_B_3885722,B,user_reached_payment_screen,0
user_B_3885722,B,user_subscribed_quarterly,500
user_A_4564973,A,user_started_onboarding,0
user_A_4564973,A,user_reached_payment_screen,0
user_B_49703084,B,user_started_onboarding,0
user_B_49703084,B,user_reached_payment_screen,0
user_B_49703084,B,user_subscribed_quarterly,500
user_A_80393917,A,user_started_onboarding,0
user_A_80393917,A,user_reached_payment_screen,0
user_A_80393917,A,user_subscribed_monthly,300
user_B_12855459,B,user_started_onboarding,0
user_B_12855459,B,user_reached_payment_screen,0
user_B_12855459,B,user_subscribed_quarterly,500
user_A_57247418,A,user_started_onboarding,0
user_A_57247418,A,user_reached_payment_screen,0
user_B_26396280,B,user_started_onboarding,0
user_B_26396280,B,user_reached_payment_screen,0
user_B_26396280,B,user_subscribed_monthly,300
user_A_54387502,A,user_started_onboarding,0
user_A_54387502,A,user_reached_payment_screen,0
user_B_95748481,B,user_started_onboarding,0
user_B_95748481,B,user_reached_payment_screen,0
user_A_9526535,A,user_started_onboarding,0
user_A_9526535,A,user_reached_payment_screen,0
user_A_9526535,A,user_subscribed_monthly,300
user_B_94763833,B,user_started_onboarding,0
user_B_94763833,B,user_reached_payment_screen,0
user_A_51204873,A,user_started_onboarding,0
user_A_51204873,A,user_reached_payment_screen,0
user_B_93692001,B,user_started_onboarding,0
user_B_93692001,B,user_reached_payment_screen,0
user_A_72033440,A,user_started_onboarding,0
user_B_32269403,B,user_started_onboarding,0
user_B_32269403,B,user_reached_payment_screen,0
user_A_72693077,A,user_started_onboarding,0
user_A_72693077,A,user_reached_payment_screen,0
user_A_72693077,A,user_subscribed_monthly,300
user_B_30935505,B,user_started_onboarding,0
user_A_82409904,A,user_started_onboarding,0
user_A_82409904,A,user_reached_payment_screen,0
user_A_82409904,A,user_subscribed_monthly,300
user_B_81238305,B,user_started_onboarding,0
user_B_81238305,B,user_reached_payment_screen,0
user_A_99018858,A,user_started_onboarding,0
user_A_99018858,A,user_reached_payment_screen,0
user_A_99018858,A,user_subscribed_monthly,300
user_B_6105812,B,user_started_onboarding,0
user_B_6105812,B,user_reached_payment_screen,0
user_B_6105812,B,user_subscribed_monthly,300
user_A_83961371,A,user_started_onboarding,0
user_A_83961371,A,user_reached_payment_screen,0
user_B_74085013,B,user_started_onboarding,0
user_B_74085013,B,user_reached_payment_screen,0
user_A_89769352,A,user_started_onboarding,0
user_A_89769352,A,user_reached_payment_screen,0
user_A_89769352,A,user_subscribed_monthly,300
user_B_7909168,B,user_started_onboarding,0
user_B_7909168,B,user_reached_payment_screen,0
user_B_7909168,B,user_subscribed_monthly,300
user_A_24912558,A,user_started_onboarding,0
user_A_24912558,A,user_reached_payment_screen,0
user_B_41899591,B,user_started_onboarding,0
user_B_41899591,B,user_reached_payment_screen,0
user_B_41899591,B,user_subscribed_quarterly,500
user_A_6023891,A,user_started_onboarding,0
user_A_6023891,A,user_reached_payment_screen,0
user_A_6023891,A,user_started_trial,0
user_B_32806963,B,user_started_onboarding,0
user_B_32806963,B,user_reached_payment_screen,0
user_B_32806963,B,user_subscribed_quarterly,500
user_A_18929672,A,user_started_onboarding,0
user_A_18929672,A,user_reached_payment_screen,0
user_B_85033219,B,user_started_onboarding,0
user_B_85033219,B,user_reached_payment_screen,0
user_A_87195452,A,user_started_onboarding,0
user_A_87195452,A,user_reached_payment_screen,0
user_A_87195452,A,user_subscribed_quarterly,500
user_B_1637344,B,user_started_onboarding,0
user_B_1637344,B,user_reached_payment_screen,0
user_B_1637344,B,user_subscribed_quarterly,500
user_A_94355710,A,user_started_onboarding,0
user_A_94355710,A,user_reached_payment_screen,0
user_B_96974856,B,user_started_onboarding,0
user_B_96974856,B,user_reached_payment_screen,0
user_B_96974856,B,user_subscribed_monthly,300
user_A_36485942,A,user_started_onboarding,0
user_A_36485942,A,user_reached_payment_screen,0
user_B_59015885,B,user_started_onboarding,0
user_B_59015885,B,user_reached_payment_screen,0
user_B_59015885,B,user_subscribed_quarterly,500
user_A_88144014,A,user_started_onboarding,0
user_A_88144014,A,user_reached_payment_screen,0
user_A_88144014,A,user_subscribed_quarterly,500
user_B_7045464,B,user_started_onboarding,0
user_B_7045464,B,user_reached_payment_screen,0
user_A_36249932,A,user_started_onboarding,0
user_B_81623753,B,user_started_onboarding,0
user_B_81623753,B,user_reached_payment_screen,0
user_A_81646946,A,user_started_onboarding,0
user_A_81646946,A,user_reached_payment_screen,0
user_B_28545461,B,user_started_onboarding,0
user_B_28545461,B,user_reached_payment_screen,0
user_A_19739871,A,user_started_onboarding,0
user_A_19739871,A,user_reached_payment_screen,0
user_B_31333442,B,user_started_onboarding,0
user_B_31333442,B,user_reached_payment_screen,0
user_B_31333442,B,user_subscribed_monthly,300
user_A_34659997,A,user_started_onboarding,0
user_A_34659997,A,user_reached_payment_screen,0
user_A_34659997,A,user_subscribed_monthly,300
user_B_61376590,B,user_started_onboarding,0
user_B_61376590,B,user_reached_payment_screen,0
user_B_61376590,B,user_subscribed_quarterly,500
user_A_47407152,A,user_started_onboarding,0
user_B_47377629,B,user_started_onboarding,0
user_B_47377629,B,user_reached_payment_screen,0
user_B_47377629,B,user_subscribed_quarterly,500
user_A_28820641,A,user_started_onboarding,0
user_A_28820641,A,user_reached_payment_screen,0
user_A_28820641,A,user_subscribed_monthly,300
user_B_69868654,B,user_started_onboarding,0
user_B_69868654,B,user_reached_payment_screen,0
user_B_69868654,B,user_subscribed_monthly,300
user_A_90699009,A,user_started_onboarding,0
user_A_90699009,A,user_reached_payment_screen,0
user_A_90699009,A,user_subscribed_monthly,300
user_B_15393429,B,user_started_onboarding,0
user_A_73502283,A,user_started_onboarding,0
user_A_73502283,A,user_reached_payment_screen,0
user_B_27081713,B,user_started_onboarding,0
user_B_27081713,B,user_reached_payment_screen,0
user_B_27081713,B,user_subscribed_monthly,300
user_A_10905964,A,user_started_onboarding,0
user_A_10905964,A,user_reached_payment_screen,0
user_B_22830946,B,user_started_onboarding,0
user_B_22830946,B,user_reached_payment_screen,0
user_A_4031943,A,user_started_onboarding,0
user_A_4031943,A,user_reached_payment_screen,0
user_A_4031943,A,user_started_trial,0
user_A_4031943,A,trial_converted_to_annual,1200
user_B_329554,B,user_started_onboarding,0
user_B_329554,B,user_reached_payment_screen,0
user_A_45787007,A,user_started_onboarding,0
user_B_94689667,B,user_started_onboarding,0
user_B_94689667,B,user_reached_payment_screen,0
user_B_94689667,B,user_subscribed_monthly,300
user_A_99014198,A,user_started_onboarding,0
user_A_99014198,A,user_reached_payment_screen,0
user_A_99014198,A,user_subscribed_monthly,300
user_B_62705711,B,user_started_onboarding,0
user_B_62705711,B,user_reached_payment_screen,0
user_A_8109430,A,user_started_onboarding,0
user_A_8109430,A,user_reached_payment_screen,0
user_B_30657646,B,user_started_onboarding,0
user_B_30657646,B,user_reached_payment_screen,0
user_A_35476126,A,user_started_onboarding,0
user_A_35476126,A,user_reached_payment_screen,0
user_B_40163201,B,user_started_onboarding,0
user_B_40163201,B,user_reached_payment_screen,0
user_B_40163201,B,user_subscribed_monthly,300
user_A_85550097,A,user_started_onboarding,0
user_B_21936147,B,user_started_onboarding,0
user_B_21936147,B,user_reached_payment_screen,0
user_B_21936147,B,user_subscribed_monthly,300
user_A_52557036,A,user_started_onboarding,0
user_A_52557036,A,user_reached_payment_screen,0
user_A_52557036,A,user_started_trial,0
user_A_52557036,A,trial_converted_to_annual,1200
user_B_11897385,B,user_started_onboarding,0
user_B_11897385,B,user_reached_payment_screen,0
user_B_11897385,B,user_subscribed_quarterly,500
